"Symbol","Description","Date","Time","Open","High","Low","Close","TotalVolume"
ABBV,NYSE,02.01.2020,15:56:00,89.390,89.440,89.360,89.435,38016
ABBV,NYSE,02.01.2020,15:57:00,89.440,89.485,89.420,89.470,52017
ABBV,NYSE,02.01.2020,15:58:00,89.477,89.510,89.460,89.485,39395
ABBV,NYSE,02.01.2020,15:59:00,89.490,89.500,89.440,89.465,37303
ABBV,NYSE,02.01.2020,16:00:00,89.465,89.570,89.450,89.570,94932
ABBV,NYSE,02.01.2020,16:01:00,89.330,89.330,89.180,89.180,1000
ABBV,NYSE,02.01.2020,16:02:00,88.860,88.860,88.760,88.760,898
ABBV,NYSE,02.01.2020,16:03:00,89.590,89.600,89.590,89.600,200
ABBV,NYSE,02.01.2020,16:04:00,89.550,89.550,89.550,89.550,666895
ABBV,NYSE,02.01.2020,16:05:00,88.780,88.780,88.770,88.770,200
ABBV,NYSE,02.01.2020,16:08:00,89.500,89.500,89.500,89.500,1199
ABBV,NYSE,02.01.2020,16:11:00,89.550,89.550,89.550,89.550,0
ABBV,NYSE,02.01.2020,16:16:00,89.500,89.550,89.500,89.550,1339
ABBV,NYSE,02.01.2020,16:19:00,89.550,89.550,89.450,89.450,14103
ABBV,NYSE,02.01.2020,16:47:00,89.730,89.730,89.450,89.450,3809
ABBV,NYSE,02.01.2020,17:05:00,89.400,89.400,89.400,89.400,100
ABBV,NYSE,02.01.2020,18:05:00,89.490,89.500,89.490,89.500,700
ABBV,NYSE,02.01.2020,18:17:00,89.490,89.490,89.490,89.490,225
ABBV,NYSE,02.01.2020,18:18:00,89.490,89.490,89.490,89.490,150
ABBV,NYSE,02.01.2020,18:21:00,89.490,89.490,89.490,89.490,200
ABBV,NYSE,03.01.2020,08:01:00,88.773,89.210,88.550,88.750,4920
ABBV,NYSE,03.01.2020,08:02:00,88.750,88.750,88.750,88.750,400
ABBV,NYSE,03.01.2020,08:05:00,88.750,88.750,88.750,88.750,354
ABBV,NYSE,03.01.2020,08:06:00,88.750,88.750,88.750,88.750,246
ABBV,NYSE,03.01.2020,08:07:00,88.800,88.800,88.800,88.800,400
ABBV,NYSE,03.01.2020,08:12:00,88.760,88.760,88.760,88.760,1000
ABBV,NYSE,03.01.2020,08:13:00,89.000,89.000,89.000,89.000,202
ABBV,NYSE,03.01.2020,08:17:00,88.893,88.893,88.893,88.893,100
ABBV,NYSE,03.01.2020,08:30:00,88.880,88.880,88.880,88.880,100
ABBV,NYSE,03.01.2020,08:32:00,88.880,88.880,88.880,88.880,770
ABBV,NYSE,03.01.2020,08:44:00,88.880,88.880,88.880,88.880,104
ABBV,NYSE,03.01.2020,08:47:00,89.070,89.070,89.070,89.070,400
ABBV,NYSE,03.01.2020,08:49:00,89.080,89.080,89.080,89.080,100
ABBV,NYSE,03.01.2020,08:53:00,88.890,88.890,88.880,88.880,200
ABBV,NYSE,03.01.2020,08:57:00,89.080,89.080,89.080,89.080,150
ABBV,NYSE,03.01.2020,09:21:00,89.000,89.000,89.000,89.000,108
ABBV,NYSE,03.01.2020,09:23:00,88.880,88.880,88.880,88.880,300
ABBV,NYSE,03.01.2020,09:24:00,88.804,88.804,88.804,88.804,200
ABBV,NYSE,03.01.2020,09:29:00,88.760,88.760,88.460,88.460,390
ABBV,NYSE,03.01.2020,09:30:00,88.340,88.340,88.340,88.340,1136
ABBV,NYSE,03.01.2020,09:31:00,88.170,88.640,87.920,87.994,204121
ABBV,NYSE,03.01.2020,09:32:00,87.993,88.040,87.940,88.000,55383
ABBV,NYSE,03.01.2020,09:33:00,88.000,88.019,87.900,87.960,16791
ABBV,NYSE,03.01.2020,09:34:00,87.972,88.010,87.950,87.989,31212
ABBV,NYSE,03.01.2020,09:35:00,87.990,88.075,87.980,88.000,43586
ABBV,NYSE,03.01.2020,09:36:00,88.000,88.000,87.950,87.970,20755
ABBV,NYSE,03.01.2020,09:37:00,87.975,88.010,87.960,87.980,22584
ABBV,NYSE,03.01.2020,09:38:00,87.995,88.020,87.967,87.985,20061
ABBV,NYSE,03.01.2020,09:39:00,87.976,88.010,87.970,88.000,22394
ABBV,NYSE,03.01.2020,09:40:00,88.000,88.080,87.995,88.040,33045
ABBV,NYSE,03.01.2020,09:41:00,88.040,88.064,88.010,88.030,13928
ABBV,NYSE,03.01.2020,09:42:00,88.010,88.050,87.990,88.050,20555
ABBV,NYSE,03.01.2020,09:43:00,88.040,88.180,88.025,88.166,18899
ABBV,NYSE,03.01.2020,09:44:00,88.180,88.360,88.180,88.350,10376
ABBV,NYSE,03.01.2020,09:45:00,88.345,88.450,88.330,88.440,25610
ABBV,NYSE,03.01.2020,09:46:00,88.450,88.530,88.370,88.510,37018
ABBV,NYSE,03.01.2020,09:47:00,88.500,88.520,88.380,88.418,14102
ABBV,NYSE,03.01.2020,09:48:00,88.440,88.460,88.380,88.380,15583
ABBV,NYSE,03.01.2020,09:49:00,88.400,88.460,88.390,88.430,6205
ABBV,NYSE,03.01.2020,09:50:00,88.420,88.460,88.390,88.450,17782
ABBV,NYSE,03.01.2020,09:51:00,88.420,88.470,88.400,88.430,5410
ABBV,NYSE,03.01.2020,09:52:00,88.380,88.470,88.342,88.470,12816
ABBV,NYSE,03.01.2020,09:53:00,88.470,88.480,88.440,88.480,4293
ABBV,NYSE,03.01.2020,09:54:00,88.470,88.470,88.410,88.420,4285
ABBV,NYSE,03.01.2020,09:55:00,88.420,88.490,88.420,88.470,4289
ABBV,NYSE,03.01.2020,09:56:00,88.493,88.520,88.470,88.500,6154
ABBV,NYSE,03.01.2020,09:57:00,88.500,88.585,88.490,88.560,4201
ABBV,NYSE,03.01.2020,09:58:00,88.550,88.590,88.550,88.565,4230
ABBV,NYSE,03.01.2020,09:59:00,88.580,88.610,88.550,88.590,4541
ABBV,NYSE,03.01.2020,10:00:00,88.600,88.600,88.530,88.535,6985
ABBV,NYSE,03.01.2020,10:01:00,88.520,88.520,88.320,88.410,24061
ABBV,NYSE,03.01.2020,10:02:00,88.410,88.436,88.270,88.270,5551
ABBV,NYSE,03.01.2020,10:03:00,88.250,88.250,88.100,88.100,9953
ABBV,NYSE,03.01.2020,10:04:00,88.113,88.170,88.080,88.125,9759
ABBV,NYSE,03.01.2020,10:05:00,88.124,88.210,88.124,88.130,12853
ABBV,NYSE,03.01.2020,10:06:00,88.120,88.140,88.080,88.102,6660
ABBV,NYSE,03.01.2020,10:07:00,88.140,88.220,88.120,88.210,5760
ABBV,NYSE,03.01.2020,10:08:00,88.190,88.190,88.090,88.090,4679
ABBV,NYSE,03.01.2020,10:09:00,88.110,88.120,88.070,88.115,8039
ABBV,NYSE,03.01.2020,10:10:00,88.120,88.210,88.120,88.200,4700
ABBV,NYSE,03.01.2020,10:11:00,88.155,88.171,88.095,88.170,9222
ABBV,NYSE,03.01.2020,10:12:00,88.160,88.210,88.160,88.190,3290
ABBV,NYSE,03.01.2020,10:13:00,88.200,88.310,88.200,88.285,8150
ABBV,NYSE,03.01.2020,10:14:00,88.280,88.310,88.200,88.230,6998
ABBV,NYSE,03.01.2020,10:15:00,88.230,88.270,88.207,88.270,3539
ABBV,NYSE,03.01.2020,10:16:00,88.260,88.365,88.255,88.331,10902
ABBV,NYSE,03.01.2020,10:17:00,88.330,88.350,88.290,88.350,12519
ABBV,NYSE,03.01.2020,10:18:00,88.360,88.390,88.335,88.385,8356
ABBV,NYSE,03.01.2020,10:19:00,88.380,88.407,88.350,88.400,11137
ABBV,NYSE,03.01.2020,10:20:00,88.400,88.403,88.365,88.400,12464
ABBV,NYSE,03.01.2020,10:21:00,88.400,88.405,88.380,88.400,10996
ABBV,NYSE,03.01.2020,10:22:00,88.390,88.400,88.370,88.390,10883
ABBV,NYSE,03.01.2020,10:23:00,88.395,88.420,88.390,88.405,9616
ABBV,NYSE,03.01.2020,10:24:00,88.400,88.420,88.400,88.405,6303
ABBV,NYSE,03.01.2020,10:25:00,88.410,88.430,88.385,88.410,6429
ABBV,NYSE,03.01.2020,10:26:00,88.425,88.490,88.400,88.480,7938
ABBV,NYSE,03.01.2020,10:27:00,88.480,88.550,88.462,88.520,14083
ABBV,NYSE,03.01.2020,10:28:00,88.520,88.574,88.495,88.560,3252
ABBV,NYSE,03.01.2020,10:29:00,88.550,88.590,88.520,88.590,5371
ABBV,NYSE,03.01.2020,10:30:00,88.600,88.650,88.600,88.649,6131
ABBV,NYSE,03.01.2020,10:31:00,88.655,88.750,88.655,88.730,10910
ABBV,NYSE,03.01.2020,10:32:00,88.740,88.780,88.729,88.750,15556
ABBV,NYSE,03.01.2020,10:33:00,88.740,88.760,88.720,88.750,4751
ABBV,NYSE,03.01.2020,10:34:00,88.740,88.750,88.700,88.710,6977
ABBV,NYSE,03.01.2020,10:35:00,88.703,88.780,88.703,88.740,5867
ABBV,NYSE,03.01.2020,10:36:00,88.760,88.870,88.750,88.840,6966
ABBV,NYSE,03.01.2020,10:37:00,88.840,88.890,88.830,88.860,7572
ABBV,NYSE,03.01.2020,10:38:00,88.860,88.870,88.820,88.840,13189
ABBV,NYSE,03.01.2020,10:39:00,88.846,89.000,88.846,88.970,14225
ABBV,NYSE,03.01.2020,10:40:00,88.960,89.010,88.909,88.970,15908
ABBV,NYSE,03.01.2020,10:41:00,88.970,88.980,88.880,88.904,6515
ABBV,NYSE,03.01.2020,10:42:00,88.905,88.940,88.870,88.935,9142
ABBV,NYSE,03.01.2020,10:43:00,88.920,89.030,88.920,89.010,9616
ABBV,NYSE,03.01.2020,10:44:00,89.038,89.065,89.000,89.065,7759
